merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype,n_deviant_signals,deviant_features,deviant_signal_groups,predicted_drift_ms,z_txn_count,baseline_mean_txn_count,baseline_std_txn_count,baseline_days_txn_count,z_txn_volume,baseline_mean_txn_volume,baseline_std_txn_volume,baseline_days_txn_volume,z_refund_rate,baseline_mean_refund_rate,baseline_std_refund_rate,baseline_days_refund_rate,z_dispute_rate,baseline_mean_dispute_rate,baseline_std_dispute_rate,baseline_days_dispute_rate,z_category_entropy,baseline_mean_category_entropy,baseline_std_category_entropy,baseline_days_category_entropy,z_geo_entropy,baseline_mean_geo_entropy,baseline_std_geo_entropy,baseline_days_geo_entropy,predicted_drift_static
M0003,17,202,302415.56,1497.11,0.0541743045492067,0.0097106729471655,1.1827,1.3687,groceries,chennai,0,0,none,normal,0,[],[],0,,,,17.0,,,,17.0,,,,17.0,,,,17.0,,,,17.0,,,,17.0,0
M0003,18,181,275263.25,1520.79,0.0461132846685257,0.0083239543804082,1.3545,1.4818,groceries,chennai,0,0,none,normal,0,[],[],0,,,,18.0,,,,18.0,,,,18.0,,,,18.0,,,,18.0,,,,18.0,0
M0003,19,173,246399.73,1424.28,0.0487243524760011,0.0087011511061631,1.3189,1.2901,groceries,chennai,0,0,none,normal,0,[],[],0,,,,19.0,,,,19.0,,,,19.0,,,,19.0,,,,19.0,,,,19.0,0
M0003,20,213,323581.77,1519.16,0.0673381000504601,0.0034967307902285,1.4287,1.4176,groceries,chennai,0,0,none,normal,1,['dispute_rate'],['dispute'],0,1.3155519853856732,187.95,19.04143681000659,20.0,1.6759809525121665,275529.35099999997,28671.220235512326,20.0,1.4638251502886186,0.05494750141523502,0.008464534601541764,20.0,-3.468153850548592,0.007718541992791125,0.001217307935141003,20.0,2.4207613375800814,1.27386,0.06396334805759339,20.0,0.24654347052344283,1.39097,0.10801340608802613,20.0,1
M0003,21,161,231698.88,1439.12,0.067736546811871,0.0093731313735932,1.2486,1.4129,groceries,chennai,0,0,none,normal,0,[],[],0,-1.454593684814848,189.14285714285714,19.34757275289517,21.0,-1.5451284987500096,277817.5614285714,29847.796779284614,21.0,1.4050965627661016,0.05553752992167431,0.008681977604572212,21.0,1.2353039943785566,0.007517503364097667,0.0015021630448374304,21.0,-0.46019847494670263,1.2812333333333332,0.07091143302270327,21.0,0.19596129139913976,1.3922380952380953,0.10543870482982269,21.0,0
M0003,22,204,311791.79,1528.39,0.0447138903749002,0.0081453141838417,1.3557,1.5152,groceries,chennai,0,0,none,normal,0,[],[],0,0.8144856680383963,187.86363636363637,19.811722010070937,22.0,1.173283650754563,275721.25772727275,30743.23267824411,22.0,-1.2837882759313919,0.056092030689410516,0.008862941442782256,22.0,0.35791742314182995,0.007601850091802009,0.0015184063610793684,22.0,1.0919991536540237,1.27975,0.0695513359564957,22.0,1.1847799566285504,1.3931772727272729,0.10299189025779874,22.0,1
M0003,23,173,263948.12,1525.71,0.0594416384994609,0.0061218835585812,1.37,1.3565,groceries,chennai,0,0,none,normal,0,[],[],0,-0.7922649310447643,188.56521739130434,19.646480339320842,23.0,-0.43087224477450775,277289.54173913045,30963.75294749501,23.0,0.4281775917219824,0.055597328936605725,0.008978306285003592,23.0,-1.0106046588868405,0.007625478965368952,0.0014878176085631053,23.0,1.2461483375273292,1.2830521739130436,0.069773255292771,23.0,-0.4044922156950946,1.3984826086956523,0.10379089403119365,23.0,0
M0003,24,205,306007.99,1492.72,0.0501755396164778,0.006987810310471,1.1541,1.2441,groceries,chennai,0,0,none,normal,0,[],[],0,0.8771681480226556,187.91666666666666,19.475551377285203,24.0,0.9628022303084031,276733.64916666667,30405.35211884191,24.0,-0.6331670011668613,0.055757508501724694,0.008815950412702975,24.0,-0.38666329246771647,0.007562829156752796,0.0014871306831635831,24.0,-1.8802338432156576,1.286675,0.07050984667591377,24.0,-1.498306168382568,1.3967333333333334,0.10187058997301075,24.0,1
M0003,25,169,259312.43,1534.39,0.0578344316846402,0.0085480411566554,1.3006,1.5071,groceries,chennai,0,0,none,normal,0,[],[],0,-1.0119148028326859,188.6,19.36921956782634,25.0,-0.61288494549115,277904.6228,30335.535138819116,25.0,0.26432303903050747,0.05553422974631481,0.008702237787376155,25.0,0.6903890430341385,0.007539828402901524,0.0014603545115996599,25.0,0.2600389733335801,1.2813720000000002,0.07394276232329977,25.0,1.1167734918362204,1.3906280000000002,0.10429330643270769,25.0,0
M0003,26,215,319320.11,1485.21,0.0624495272203227,0.0089567746846448,1.3725,1.3413,groceries,chennai,0,0,none,normal,0,[],[],0,1.4023394079961418,187.84615384615384,19.363248297106164,26.0,1.4069106840349748,277189.53846153844,29945.448575052695,26.0,0.7995496390173088,0.05562269905163502,0.008538341880909652,26.0,0.9541155328307789,0.007578605816507442,0.0014444465274016127,26.0,1.2459316530346685,1.2821115384615385,0.07254688595341954,26.0,-0.5138832160079159,1.3951076923076924,0.10470801659119296,26.0,1
M0003,27,207,322678.43,1558.83,0.0583630835936068,0.0079157444286199,1.3352,1.3629,groceries,chennai,0,0,none,normal,0,[],[],0,0.9215424226959966,188.85185185185185,19.693231370787323,27.0,1.4420388357836342,278749.93,30462.771813027026,27.0,0.29351530578067825,0.0558755445393642,0.008474989226290468,27.0,0.1985373327240951,0.007629649107919937,0.0014410152326240142,27.0,0.6792026992950102,1.2854592592592593,0.07323401510678605,27.0,-0.2927918945759526,1.393114814814815,0.10319553025391878,27.0,1
M0003,28,206,275985.01,1339.73,0.0535353865209783,0.0088617412404837,1.4115,1.3926,groceries,chennai,0,0,none,normal,0,[],[],0,0.840675281743027,189.5,19.62707880002071,28.0,-0.13968874638278297,280318.805,31024.65382661732,28.0,-0.2916020812487666,0.05596438521987286,0.008329840063186572,28.0,0.863447631019656,0.007639866797944935,0.0014151112338982713,28.0,1.7145292032125174,1.2872357142857143,0.07247720568506587,28.0,0.0055634484155156335,1.3920357142857145,0.10142732926432167,28.0,1
M0003,29,171,261402.82,1528.67,0.0448582494543106,0.0078320215252808,1.3852,1.3816,groceries,chennai,0,0,none,normal,0,[],[],0,-0.9771222203878799,190.06896551724137,19.515435346124583,29.0,-0.6157763676787742,280169.36379310343,30476.232570999182,29.0,-1.3454775498092675,0.05588062664404891,0.008192167302457644,29.0,0.10654806058318016,0.0076820003994117906,0.0014080136705246753,29.0,1.2520873425200632,1.2915206896551723,0.07481851078877637,29.0,-0.10497191069888204,1.392055172413793,0.09959971523986437,29.0,0
M0003,30,194,311565.41,1606.01,0.0560874912407383,0.0071662261067164,1.2128,1.2016,groceries,chennai,0,0,none,normal,0,[],[],0,0.23431432069337987,189.43333333333334,19.489490241795902,30.0,1.062374222197073,279543.81233333336,30141.542403432424,30.0,0.06921153783888737,0.05551321407105763,0.008297419586565024,30.0,-0.37633806427229965,0.007687001103607424,0.0013837957047954004,30.0,-1.0842974376377341,1.2946433333333334,0.0754805189908392,30.0,-1.9421225986589719,1.3917066666666666,0.0978860277914147,30.0,0
M0003,31,164,217599.24,1326.82,0.0540821184099334,0.0068367694539812,1.1915,1.5546,groceries,chennai,0,0,none,normal,0,[],[],0,-1.3337522380254803,189.58064516129033,19.179458097225428,31.0,-2.0861885767509754,280576.7670967742,30187.840063267548,31.0,-0.1776798826816376,0.05553173914104733,0.008158609231588286,31.0,-0.6111336284252711,0.007670201910159326,0.0013637483152836147,31.0,-1.3284651234342897,1.2920032258064518,0.07565364271410847,31.0,1.6551990531413368,1.3855741935483872,0.1021181145136746,31.0,0
M0003,32,191,300294.02,1572.22,0.046153802219592,0.0093847963152762,1.3602,1.4008,groceries,chennai,0,0,none,normal,0,[],[],0,0.1143572424984558,188.78125,19.401919384598315,32.0,0.683751845194473,278608.719375,31715.162127032054,32.0,-1.1622168529167265,0.05548643849320002,0.008030030067268963,32.0,1.2897083807589533,0.007644157145903759,0.0013496377904810767,32.0,0.9323372460097,1.2888625,0.07651469498329777,32.0,0.0948767074599501,1.3908562500000001,0.10480707294988531,32.0,0
M0003,33,179,276732.55,1545.99,0.0530474984508062,0.0071284449834258,1.2238,1.4359,groceries,chennai,0,0,none,normal,0,[],[],0,-0.515620358518488,188.84848484848484,19.10026376146612,33.0,-0.08056773874946317,279265.8496969697,31443.10286338479,33.0,-0.26721823834697145,0.05520363133339372,0.008068808835525174,33.0,-0.4172167720699618,0.007696903787399893,0.0013625022818564204,33.0,-0.8807439485984446,1.2910242424242424,0.07632665831109989,33.0,0.43367254328664323,1.3911575757575758,0.10317098680801398,33.0,0
M0003,34,173,273380.48,1580.23,0.0618243190934546,0.0090515084352017,1.4014,1.52,groceries,chennai,0,0,none,normal,0,[],[],0,-0.8239015879105662,188.55882352941177,18.88432278528472,34.0,-0.1876524824843102,279191.34088235296,30966.075190818916,34.0,0.8403223767366468,0.05514021566037644,0.007954213309224929,34.0,1.0193923554538549,0.00768018441081242,0.0013452367158263987,34.0,1.477543654771236,1.2890470588235292,0.07604035306413066,34.0,1.2516691970351876,1.3924735294117647,0.10188512339386922,34.0,0
M0003,35,194,310452.28,1600.27,0.0626489640565079,0.0093800614544605,1.4669,1.3701,groceries,chennai,0,0,none,normal,0,[],[],0,0.313244829277744,188.11428571428573,18.789501806893675,35.0,1.029612421509576,279025.3162857143,30523.10078797302,35.0,0.9242654399584793,0.05533119004417867,0.007917394393387643,35.0,1.2343293178259236,0.007719365097223542,0.0013454240560063931,35.0,2.2597698461900766,1.2922571428571428,0.07728347089740198,35.0,-0.25341998078218053,1.3961171428571428,0.10266413396781442,35.0,0
M0003,36,205,305742.43,1491.43,0.0615535825356948,0.0077008416220915,1.2225,1.2931,groceries,chennai,0,0,none,normal,0,[],[],0,0.901705821548544,188.27777777777777,18.545097328421736,36.0,0.8463370879784634,279898.2875,30536.46456842698,36.0,0.7620873121653897,0.05553446154452115,0.007898203913237915,36.0,-0.04772767936367936,0.007765495551591236,0.0013546422193939265,36.0,-0.9149534794330497,1.2971083333333333,0.08154330795000024,36.0,-1.010018803899649,1.3953944444444444,0.10127974256468199,36.0,1
M0003,37,198,289100.83,1460.11,0.0617965389918376,0.0091392318389183,1.3598,1.3557,groceries,chennai,0,0,none,normal,0,[],[],0,0.5013338346976678,188.72972972972974,18.491212099938853,37.0,0.2796681398433486,280596.7778378378,30407.654468348108,37.0,0.7769588532426244,0.05569714049022855,0.007850349444057839,37.0,1.029755964797038,0.007763748148091243,0.0013357375318512102,37.0,0.7955950885800644,1.2950918918918919,0.08133296577231966,37.0,-0.36466861019824687,1.3926297297297299,0.10126928585834039,37.0,0
M0003,38,147,224463.26,1526.96,0.0645008186384994,0.0067342817636964,1.2283,1.3066,groceries,chennai,0,0,none,normal,0,[],[],0,-2.2934548195229043,188.97368421052633,18.301509082815898,38.0,-1.876973139780831,280820.56868421054,30025.63408594713,38.0,1.1071763138419422,0.055857650977112996,0.007806496177103257,38.0,-0.7974588505335212,0.007799945087323534,0.0013363239030003572,38.0,-0.8465529750806797,1.2967947368421051,0.08091016021245138,38.0,-0.8499763983053008,1.391657894736842,0.1000708900934569,38.0,0
M0003,39,196,283336.17,1445.59,0.0647672766472621,0.0078833056533003,1.2881,1.4435,groceries,chennai,0,0,none,normal,0,[],[],0,0.42049136405592047,187.89743589743588,19.26927588811686,39.0,0.12787948808352406,279375.50948717946,30971.820204923202,39.0,1.1100840666573815,0.05607927066073829,0.007826439679189896,39.0,0.08324584985128998,0.00777262038671771,0.0013296190354271972,39.0,-0.08609762589289897,1.2950384615384616,0.08058830271455626,39.0,0.5419634655456294,1.389476923076923,0.09968029278262966,39.0,0
M0003,40,206,316140.24,1534.66,0.0520117262822529,0.0062189685819111,1.2589,1.4117,groceries,chennai,0,0,none,normal,0,[],[],0,0.9389560150234254,188.1,19.06372579076926,40.0,1.1990652835256423,279474.52599999995,30578.58025227025,40.0,-0.5460617608170971,0.05629647081040138,0.007846629878893218,40.0,-1.1857719716689963,0.0077753875183822745,0.0013125786185353037,40.0,-0.4520716408550798,1.2948650000000002,0.07955597465033096,40.0,0.2113368881168026,1.3908274999999999,0.09876411158502611,40.0,1
M0003,41,177,290725.0,1642.51,0.0634887374019998,0.0079858408391015,1.2389,1.2531,groceries,chennai,0,0,none,normal,0,[],[],0,-0.6062197964055855,188.53658536585365,19.03036725995535,41.0,0.3369825978298743,280368.8117073171,30732.116018380424,41.0,0.9382781217277715,0.05619196484630021,0.00777676936798133,41.0,0.18838365385498876,0.007737426080907369,0.0013186640831658973,41.0,-0.6994763577662296,1.2939878048780489,0.07875577818522889,41.0,-1.4167037692292217,1.3913365853658537,0.0975762106153379,41.0,0
M0003,42,174,269176.43,1546.99,0.0494297922598208,0.0101199902759853,1.3141,1.639,groceries,chennai,0,0,none,normal,1,['geo_entropy'],['geo_mix'],0,-0.75535902849121,188.26190476190476,18.880961534797784,42.0,-0.37631797535973016,280615.3876190476,30397.053470839044,42.0,-0.8934080141923874,0.05636569752619781,0.00776342405283531,42.0,1.823916353795583,0.007743340718007229,0.0013030474522761123,42.0,0.273778113209091,1.2926761904761905,0.0782524551458488,42.0,2.5423158030250974,1.3880452380952382,0.09871108915979328,42.0,0
M0003,43,195,305102.29,1564.63,0.0493038101366144,0.0085832780719477,1.381,1.4328,groceries,chennai,0,0,none,normal,0,[],[],0,0.3764280805011339,187.93023255813952,18.781190373599618,43.0,0.8228039952775301,280349.3653488372,30083.622336828405,43.0,-0.8911999817406803,0.05620439740372392,0.0077430289592593845,43.0,0.5866732071717833,0.007798611637960207,0.001337484692321623,43.0,1.134928172011357,1.293174418604651,0.07738426409814256,43.0,0.37147145744398197,1.3938813953488371,0.1047687618288462,43.0,0
M0003,44,196,305463.3,1558.49,0.0514479684517666,0.0080226811430153,1.4334,1.4545,groceries,chennai,0,0,none,normal,0,[],[],0,0.4254007579181827,188.0909090909091,18.592094071003185,44.0,0.8193342844355443,280911.9318181818,29965.019953646988,44.0,-0.5955827814985785,0.056047565874925986,0.00772285157671296,44.0,0.15540088358536183,0.007816444966005377,0.0013271235803278872,44.0,1.7809235545582862,1.2951704545454545,0.0776167764757482,44.0,0.5759753849846099,1.394765909090909,0.10370945090073073,44.0,0
M0003,45,176,254545.24,1446.28,0.0534378501177712,0.0054409394973298,1.3783,1.3918,groceries,chennai,0,0,none,normal,0,[],[],0,-0.6660374389033736,188.26666666666668,18.417383093154143,45.0,-0.901650670605776,281457.5177777778,29847.787680007754,45.0,-0.32712317966016274,0.055945352598855774,0.007665315810666601,45.0,-1.81365484069048,0.007821027992161153,0.0013123161262179439,45.0,1.00766951580404,1.2982422222222223,0.07944844666050858,45.0,-0.041719246522624744,1.3960933333333332,0.10291013599694196,45.0,0
M0003,46,194,275964.42,1422.5,0.0663993927558366,0.0081769224448278,1.2402,1.4843,groceries,chennai,0,0,none,normal,0,[],[],0,0.327847642103952,188.0,18.30118393255839,46.0,-0.16481119452557638,280872.46826086956,29779.823360893817,46.0,1.3847669513241978,0.05589084167535394,0.007588678420172975,46.0,0.30324018692909016,0.00776928693792569,0.00134426611139582,46.0,-0.7525262764985069,1.299982608695652,0.07944255312096164,46.0,0.8677089307080676,1.396,0.10176223486364892,46.0,0
M0003,47,170,277978.37,1635.17,0.0536592519456485,0.0080520563547064,1.318,1.4005,groceries,chennai,0,0,none,normal,0,[],[],0,-1.0002951750450466,188.12765957446808,18.122310320702823,47.0,-0.09468373727374373,280768.04170212767,29463.05017579044,47.0,-0.3204914862368018,0.056114427868555694,0.007660658795451229,47.0,0.20594761316394186,0.007777960033817223,0.0013309031198676052,47.0,0.24399399823331697,1.2987106382978724,0.07905670566405663,47.0,0.025832817183878927,1.3978787234042553,0.101470798832601,47.0,0
M0003,48,187,251574.55,1345.32,0.055080873204353,0.0063659831179527,1.3584,1.5366,groceries,chennai,0,0,none,normal,0,[],[],0,-0.04139437243888566,187.75,18.11840488963311,48.0,-0.9994739142263713,280709.92354166665,29150.709315128533,48.0,-0.12948524307709108,0.05606327837016179,0.007587004839029407,48.0,-1.0762373104962608,0.007783670373835747,0.0013172626910967632,48.0,0.7575641864316428,1.2991125,0.0782606953468356,48.0,1.381331530125872,1.3979333333333335,0.10038623143137164,48.0,0
M0003,49,147,218296.44,1485.01,0.0581438166380346,0.0075119639595968,1.3692,1.4557,groceries,chennai,0,0,none,normal,0,[],[],0,-2.272000544840032,187.73469387755102,17.928998287462598,49.0,-2.1211385750307867,280115.32408163266,29144.198690901372,49.0,0.2797474945969324,0.05604322928514529,0.007508869224783911,49.0,-0.18404394674873256,0.007754737980858543,0.0013191089712566956,49.0,0.8841453891377401,1.300322448979592,0.07790296920236235,49.0,0.5423654022392211,1.4007632653061224,0.10129100135640043,49.0,0
M0003,50,183,267693.99,1462.81,0.0570954093934876,0.0070396067495419,1.221,1.3018,groceries,chennai,0,0,none,normal,0,[],[],0,-0.21011138593364811,186.92,18.656770943569423,50.0,-0.37108745070475446,278878.9464,30141.02573061418,50.0,0.13581569675851737,0.05608524103220307,0.007437788012681866,50.0,-0.5438430933672164,0.007749882500433308,0.0013060306539772715,50.0,-1.03838557388844,1.3016999999999999,0.07771679617793868,50.0,-0.9951201030635125,1.4018620000000002,0.10055268674801733,50.0,0
M0003,51,180,281946.19,1566.37,0.0561636731128053,0.0079768891903724,1.3874,1.4666,groceries,chennai,0,0,none,normal,0,[],[],0,-0.37035142011557975,186.84313725490196,18.477415997936085,51.0,0.10999490464492136,278659.6335294118,29879.170141541137,51.0,0.007960582392449836,0.05610504825497336,0.007364393073494219,51.0,0.18580177574266454,0.007735955524925633,0.001296724234651336,51.0,1.122441472531726,1.3001176470588234,0.07776116178628596,51.0,0.6635273075647229,1.3999000000000001,0.10052336842744576,51.0,0
M0003,52,167,237154.52,1420.09,0.0520356883269478,0.0073186519348559,1.2463,1.3931,groceries,chennai,0,0,none,normal,0,[],[],0,-1.0759595184323507,186.71153846153845,18.31996290181784,52.0,-1.4048904584355266,278722.83653846156,29588.297286004545,52.0,-0.5582249741589731,0.056106175656085513,0.007291840239269747,52.0,-0.3285133336677816,0.0077405888646457635,0.0012843829657658862,52.0,-0.7120313616490801,1.3017961538461538,0.07794060323076712,52.0,-0.08085778854726883,1.4011826923076924,0.09996182746164707,52.0,0
M0003,53,206,313224.99,1520.51,0.0392098616306617,0.0097254697898012,1.2043,1.4049,groceries,chennai,0,0,none,normal,0,[],[],0,1.0717678368596497,186.33962264150944,18.343876987479643,53.0,1.1819858767555995,277938.52867924527,29853.538874433558,53.0,-2.3221751238767587,0.05602937400836593,0.007242999119560316,53.0,1.5651088474480828,0.007732627790498785,0.0012732929102993403,53.0,-1.2434924288186422,1.3007490566037736,0.07756304290119674,53.0,0.039088128469900646,1.4010301886792451,0.09900221556360331,53.0,1
M0003,54,204,294421.56,1443.24,0.0529924158582727,0.0075514840357695,1.3286,1.3766,groceries,chennai,0,0,none,normal,0,[],[],0,0.9417607407197368,186.7037037037037,18.365913494204143,54.0,0.5283940291965268,278591.9816666667,29957.905386258215,54.0,-0.3619211863281421,0.05571790155692696,0.007530605561684796,54.0,-0.16902306164140704,0.007769532271967349,0.001290050210192333,54.0,0.38025016155385366,1.298962962962963,0.07794089269003375,54.0,-0.24985267114624676,1.4011018518518517,0.09806519874070063,54.0,0
M0003,55,190,281305.68,1480.56,0.0428356916835844,0.0060931599858076,1.2885,1.3195,groceries,chennai,0,0,none,normal,0,[],[],0,0.16255069906069805,187.01818181818183,18.343927150413112,55.0,0.0815263484113241,278879.79218181816,29755.874823959006,55.0,-1.717984771460501,0.05566834727149689,0.007469597985436817,55.0,-1.3082164850579812,0.0077655677585819335,0.0012783876306987605,55.0,-0.14229091706900338,1.299501818181818,0.07731918810026944,55.0,-0.834863816715571,1.4006563636363638,0.09720910406159453,55.0,0
M0003,56,170,245018.31,1441.28,0.0554149485411827,0.0072898047782879,1.2839,1.2795,groceries,chennai,0,0,none,normal,0,[],[],0,-0.9389828998680398,187.07142857142858,18.180766203333118,56.0,-1.1498645915676766,278923.11160714284,29485.908041501192,56.0,-0.0031910965353731196,0.055439192707427025,0.007597440558622512,56.0,-0.3466584954870434,0.007735703334068105,0.0012862761524241103,56.0,-0.20104302139811306,1.2993053571428572,0.07662716684082709,56.0,-1.234986310235076,1.3992071428571429,0.0969299350649133,56.0,0
